L,model,k,sample_index,seed,raw_steps,lerw_steps,winding,hit_x,hit_y,environment_sites
16,gamma,1.0,428,6118045718578967610,128,38,1,6,-16,71
16,gamma,1.0,429,6639829180893251663,49,27,0,16,-1,36
16,gamma,1.0,430,2347744918373184887,182,54,3,16,14,92
16,gamma,1.0,431,4710980965853185193,179,41,-2,11,-16,84
16,gamma,1.0,432,998609620220743015,522,56,2,12,16,162
16,gamma,1.0,433,8865462581364744502,214,64,0,10,16,111
16,gamma,1.0,434,8499535811988836447,153,51,3,9,16,81
16,gamma,1.0,435,5655548487173951927,117,33,0,9,16,64
16,gamma,1.0,436,5195727683922803830,144,38,-2,16,10,72
16,gamma,1.0,437,7976045579352733977,282,38,-1,8,16,108
16,gamma,1.0,438,853343530236894004,97,35,1,9,16,53
16,gamma,1.0,439,5250605653867247053,83,23,0,16,-1,42
16,gamma,1.0,440,2245295807574583104,48,26,1,0,16,32
16,gamma,1.0,441,3715988173059555401,188,50,1,16,8,101
16,gamma,1.0,442,2995721004324953960,113,39,0,11,16,55
16,gamma,1.0,443,4130307207984377376,165,71,4,-16,9,104
16,gamma,1.0,444,4312875265684174118,156,54,-2,10,16,91
16,gamma,1.0,445,5694452482746396618,41,31,1,16,9,33
16,gamma,1.0,446,360759169542787230,73,27,1,16,-1,40
16,gamma,1.0,447,6461859556789832187,228,42,-1,16,14,119
16,gamma,1.0,448,7611443891667417117,159,35,1,16,1,58
16,gamma,1.0,449,7430730277511585736,247,53,-3,-1,16,120
16,gamma,1.0,450,4398518712859099331,111,29,0,5,16,54
16,gamma,1.0,451,7098199795004179325,173,23,-1,3,16,56
16,gamma,1.0,452,5575134054729747450,103,35,0,9,16,55
16,gamma,1.0,453,2220216648109415643,82,28,0,16,6,46
16,gamma,1.0,454,5739438934292783587,160,44,1,8,16,82
16,gamma,1.0,455,795470209624934409,186,42,-2,16,10,73
16,gamma,1.0,456,7325043788452728793,83,35,1,-1,16,50
16,gamma,1.0,457,7194690252525537767,276,38,1,4,16,93
16,gamma,1.0,458,4298679389733853157,115,29,0,16,1,58
16,gamma,1.0,459,3542959295232956303,50,28,1,10,16,37
16,gamma,1.0,460,1993803732767398514,137,45,1,13,16,65
16,gamma,1.0,461,2543520423985215913,228,34,-2,16,2,85
16,gamma,1.0,462,161049405339782171,330,36,-2,4,16,107
16,gamma,1.0,463,3326987997901511172,96,52,3,4,16,62
16,gamma,1.0,464,54498215816522478,358,36,2,16,10,107
16,gamma,1.0,465,6004949263459221010,192,28,-1,16,-2,74
16,gamma,1.0,466,1473830043487910780,212,36,0,16,10,106
16,gamma,1.0,467,2213250468622746957,360,46,1,16,12,149
16,gamma,1.0,468,1962803901399288159,215,35,0,-16,15,91
16,gamma,1.0,469,3647831483357764825,252,28,-1,-6,16,98
16,gamma,1.0,470,8853306429671719205,117,37,-1,1,16,59
16,gamma,1.0,471,1776444775106163087,211,21,-1,16,3,93
16,gamma,1.0,472,8444919287993077666,147,37,4,16,1,78
16,gamma,1.0,473,3829086938977055463,139,51,-3,3,16,74
16,gamma,1.0,474,6636376553583365687,110,34,-1,16,-6,56
16,gamma,1.0,475,2521414170938980451,144,44,1,16,10,78
16,gamma,1.0,476,3003538756309482435,531,85,2,13,16,180
16,gamma,1.0,477,5560307313721626681,365,41,0,-7,16,142
16,gamma,1.0,478,4524496789317615193,172,30,0,0,16,66
16,gamma,1.0,479,320015362471199195,531,39,-1,5,-16,149
16,gamma,1.0,480,6283435976236958374,263,31,-1,16,-7,110
16,gamma,1.0,481,2625791226923608730,199,45,-2,15,-16,77
16,gamma,1.0,482,2486953075226864496,254,26,1,16,0,88
16,gamma,1.0,483,83468972263571449,296,38,0,12,16,131
16,gamma,1.0,484,1794621896595298223,528,54,1,8,16,165
16,gamma,1.0,485,1036204619958872964,259,43,3,16,-7,100
16,gamma,1.0,486,5867175933618576904,77,23,0,-3,16,40
16,gamma,1.0,487,5556487994540505537,217,39,0,16,-11,91
16,gamma,1.0,488,4413920488626979021,184,40,-1,2,16,80
16,gamma,1.0,489,7019869701634418140,184,48,-1,14,16,83
16,gamma,1.0,490,3522754682972541353,90,44,1,10,16,57
16,gamma,1.0,491,842611132460745844,189,41,-2,7,16,88
16,gamma,1.0,492,8136156762229363268,129,31,-1,1,-16,71
16,gamma,1.0,493,7173025118889154077,72,28,1,6,16,44
16,gamma,1.0,494,688039933953960714,107,39,0,16,-1,55
16,gamma,1.0,495,588003038809999376,93,29,-1,-5,16,53
16,gamma,1.0,496,8961285519304688915,92,28,1,16,0,52
16,gamma,1.0,497,2875788363383964370,85,43,0,11,16,57
16,gamma,1.0,498,9210307606854604844,170,42,3,6,16,82
16,gamma,1.0,499,1594690346832772259,236,34,-1,16,14,94
16,gamma,1.0,500,3187454611459288967,42,28,1,6,16,33
16,gamma,1.0,501,5524330913815440180,434,28,1,6,16,148
16,gamma,1.0,502,5609996566643065165,88,36,0,0,16,53
16,gamma,1.0,503,5371325188857719173,228,28,0,-2,16,75
16,gamma,1.0,504,5362450502333678289,94,26,0,6,16,53
16,gamma,1.0,505,6647414379691868362,149,39,1,16,-1,67
16,gamma,1.0,506,6224936644361395568,89,35,2,3,16,54
16,gamma,1.0,507,4320440652652763419,158,46,2,16,-2,69
16,gamma,1.0,508,987590821172103234,132,30,0,-2,16,58
16,gamma,1.0,509,9215083064436799268,208,34,0,6,16,87
16,gamma,1.0,510,1045756988259785096,120,36,1,16,6,57
16,gamma,1.0,511,6271313857613514899,243,51,0,9,16,113
16,gamma,1.0,512,6971662154426425671,224,30,1,16,-4,61
16,gamma,1.0,513,5117344184721518410,391,31,1,-7,16,130
16,gamma,1.0,514,518132919110722902,117,29,0,16,5,62
16,gamma,1.0,515,7329575350913132741,356,50,-3,16,-2,114
16,gamma,1.0,516,8218598011579026976,165,47,-2,16,7,74
16,gamma,1.0,517,4745915047463310136,177,37,1,16,-11,70
16,gamma,1.0,518,2559633322964637127,251,51,3,16,3,97
16,gamma,1.0,519,6952332699034917402,247,29,1,-1,16,89
16,gamma,1.0,520,724991560712291964,145,27,1,16,-5,54
16,gamma,1.0,521,6000482068383136486,108,38,0,2,16,56
16,gamma,1.0,522,5990770371622558241,217,37,1,16,-11,77
16,gamma,1.0,523,5642848354571013115,105,39,-2,16,7,58
16,gamma,1.0,524,7264855790724501696,71,25,0,-1,16,41
16,gamma,1.0,525,5408292325311018893,181,53,1,-16,13,88
16,gamma,1.0,526,6265955073328203951,54,32,0,16,0,39
16,gamma,1.0,527,7105481929694160331,121,41,-4,16,-1,65
16,gamma,1.0,528,4999383877440391596,233,47,-3,16,-3,101
16,gamma,1.0,529,6405746101720341960,217,31,1,-16,3,94
16,gamma,1.0,530,1654348399678811782,205,35,1,16,5,94
16,gamma,1.0,531,5223959542192824762,110,36,0,16,-4,59
16,gamma,1.0,532,5055396629548591850,145,35,-2,16,13,66
16,gamma,1.0,533,6924418282950256117,160,44,-3,2,16,80
16,gamma,1.0,534,3263161450767081101,179,43,-2,16,-1,81
16,gamma,1.0,535,2113396333105783332,91,33,1,16,7,55
16,gamma,1.0,536,4076839574169074096,54,28,0,16,-4,36
16,gamma,1.0,537,9209328928015380018,187,35,-1,16,9,70
16,gamma,1.0,538,8687474408216308203,121,25,0,-5,16,62
16,gamma,1.0,539,1233470221714918509,593,53,-2,16,5,207
16,gamma,1.0,540,7339210082558992726,146,38,2,8,16,64
16,gamma,1.0,541,3915483049687592790,108,42,-1,16,0,58
16,gamma,1.0,542,2577959334977204777,149,33,0,16,13,62
16,gamma,1.0,543,8250770209035795997,287,29,0,16,1,79
16,gamma,1.0,544,4606094484459642912,140,40,1,-4,16,67
16,gamma,1.0,545,6302211404167952079,288,36,-2,16,-4,114
16,gamma,1.0,546,2015840649951547240,318,60,-1,16,2,120
16,gamma,1.0,547,2818293555095870933,193,49,0,16,5,85
16,gamma,1.0,548,6151950640227477457,197,31,-1,16,1,76
16,gamma,1.0,549,4199646885957790369,116,36,1,16,6,49
16,gamma,1.0,550,9154837359626422978,97,25,-1,16,1,45
16,gamma,1.0,551,673412217049926444,70,24,-1,6,-16,38
16,gamma,1.0,552,8175754630299663318,91,39,1,11,16,59
16,gamma,1.0,553,73503915305979505,113,39,4,5,16,62
16,gamma,1.0,554,6062149246076930189,262,38,-1,16,-2,100
16,gamma,1.0,555,3369840638475689177,441,39,2,-1,16,102
16,gamma,1.0,556,964798606097338547,785,53,0,7,16,258
16,gamma,1.0,557,5748221680364110014,189,35,2,-1,16,82
16,gamma,1.0,558,110714276426984540,76,36,-1,16,-6,50
16,gamma,1.0,559,6567523050022822253,112,38,1,16,2,60
16,gamma,1.0,560,714425280609990816,384,88,2,12,16,168
16,gamma,1.0,561,8302745727119186465,177,35,2,16,5,62
16,gamma,1.0,562,7371053963843649437,118,34,-1,16,8,59
16,gamma,1.0,563,6569841679102892570,233,29,1,16,1,82
16,gamma,1.0,564,5318551357196903194,111,29,0,16,-5,48
16,gamma,1.0,565,2840995388544362548,114,40,-2,-4,16,63
16,gamma,1.0,566,8384330934638387812,270,40,1,16,10,108
16,gamma,1.0,567,6512890485000728176,206,30,0,-2,16,80
16,gamma,1.0,568,4825191935510882778,88,22,0,0,16,33
16,gamma,1.0,569,593941584383013534,336,36,-2,-4,-16,111
16,gamma,1.0,570,4672155772295135357,232,42,1,6,16,106
16,gamma,1.0,571,4147021567782447853,115,33,1,-1,16,59
16,gamma,1.0,572,2323988085465539013,288,46,-1,0,16,127
16,gamma,1.0,573,2551564958368249911,182,48,-2,8,16,89
16,gamma,1.0,574,7576661193302068833,85,41,1,1,16,58
16,gamma,1.0,575,6519357674683354298,242,26,1,16,-8,121
16,gamma,1.0,576,4500708238391766913,75,31,1,9,16,44
16,gamma,1.0,577,5909441319305572300,262,64,3,8,16,118
16,gamma,1.0,578,4875618342289071923,113,33,0,-1,16,64
16,gamma,1.0,579,2429538747931840692,93,43,2,16,-3,61
16,gamma,1.0,580,5954510424089365518,131,33,0,1,16,56
16,gamma,1.0,581,6323367976574906989,175,51,1,15,16,101
16,gamma,1.0,582,4001813919505071426,117,39,0,15,16,67
16,gamma,1.0,583,5568439343942904398,88,28,2,16,2,48
16,gamma,1.0,584,5997279826341641182,106,26,1,16,2,44
16,gamma,1.0,585,5025850632381256532,86,28,0,0,16,44
16,gamma,1.0,586,2315986735618394054,131,33,1,-5,16,59
16,gamma,1.0,587,1269430951080147445,88,36,0,16,8,49
16,gamma,1.0,588,830558763800468325,157,39,-2,16,11,78
16,gamma,1.0,589,7019941845075922720,71,37,0,9,16,52
16,gamma,1.0,590,5476882225242668706,135,33,0,1,16,66
16,gamma,1.0,591,671588909417374155,120,32,-1,8,16,58
16,gamma,1.0,592,1766831153071584564,204,40,0,16,14,102
16,gamma,1.0,593,7850572266087314817,268,32,-1,10,16,97
16,gamma,1.0,594,4970722149053183493,419,67,2,16,13,192
16,gamma,1.0,595,938629734343181737,600,28,1,8,16,136
16,gamma,1.0,596,5673935941696849464,845,55,-2,16,13,218
16,gamma,1.0,597,8336749171775628283,92,36,1,16,12,53
16,gamma,1.0,598,1165048970780596718,193,41,-1,-7,16,89
16,gamma,1.0,599,6017776162610021753,69,31,0,-3,16,44
16,gamma,1.0,600,4358549374993574808,185,31,0,3,16,58
16,gamma,1.0,601,1424046004836828617,95,27,0,16,1,43
16,gamma,1.0,602,5595305319475992738,210,32,3,16,2,91
16,gamma,1.0,603,1948826886781777988,375,33,1,11,16,98
16,gamma,1.0,604,2905755600138258457,89,27,0,5,16,45
16,gamma,1.0,605,7811235313335998004,108,36,1,16,0,57
16,gamma,1.0,606,5258779501544924809,340,28,0,16,0,108
16,gamma,1.0,607,6896318775632955439,87,47,0,3,16,53
16,gamma,1.0,608,4817442935348298924,220,20,0,4,16,79
16,gamma,1.0,609,121039357906003375,188,48,0,16,12,89
16,gamma,1.0,610,7127945963865078746,99,35,-1,1,16,63
16,gamma,1.0,611,8371486690472087546,356,32,0,16,14,102
16,gamma,1.0,612,5956503759085500341,293,35,-2,7,16,93
16,gamma,1.0,613,5659451644386004875,100,34,1,16,-6,57
16,gamma,1.0,614,2171083270063480142,158,28,1,16,-2,64
16,gamma,1.0,615,4370628855213282516,201,51,0,16,-5,90
16,gamma,1.0,616,6386063213873889394,421,79,-1,13,16,178
16,gamma,1.0,617,69685692985955827,159,37,-2,16,1,82
16,gamma,1.0,618,5942006097148028203,121,23,0,16,1,57
16,gamma,1.0,619,8141476705615736070,244,36,-1,16,2,113
16,gamma,1.0,620,8185747468983224532,146,40,1,16,-6,66
16,gamma,1.0,621,4236425582845665264,260,48,-2,16,-6,107
16,gamma,1.0,622,8981658823813739445,251,51,2,16,5,117
16,gamma,1.0,623,1584188637085966465,89,35,1,16,-1,51
16,gamma,1.0,624,1078323943599428740,62,38,-2,16,4,43
16,gamma,1.0,625,5896839024902854354,268,42,1,6,16,108
16,gamma,1.0,626,4353136178633557473,75,47,1,16,-9,60
16,gamma,1.0,627,6318212921607771059,388,58,1,0,16,115
16,gamma,1.0,628,6321187161714268802,107,33,0,16,-1,56
16,gamma,1.0,629,5771111252033384995,60,28,0,4,16,36
16,gamma,1.0,630,3431742444228586513,278,40,-2,-4,16,90
16,gamma,1.0,631,7503851469497688674,96,44,3,16,8,57
16,gamma,1.0,632,6767697090819047004,284,42,1,8,16,125
16,gamma,1.0,633,4473929056742219640,274,64,0,16,6,110
16,gamma,1.0,634,8033420398058137042,172,36,-1,16,8,89
16,gamma,1.0,635,1118413959075173333,130,40,1,12,16,66
16,gamma,1.0,636,2399247173755630968,184,44,-2,16,-4,80
16,gamma,1.0,637,3038268519301119435,103,35,0,16,-1,48
16,gamma,1.0,638,2814743653613832419,70,42,1,16,6,52
16,gamma,1.0,639,824630435140770265,120,42,-3,16,8,65
16,gamma,1.0,640,3837386571267589651,239,31,0,16,3,91
16,gamma,1.0,641,5524016141124007767,129,27,0,16,-7,54
16,gamma,1.0,642,9039025307734742052,74,30,-1,16,8,44
16,gamma,1.0,643,3549218396001285823,153,27,-1,1,16,77
16,gamma,1.0,644,7617914337621348921,278,80,3,12,16,132
16,gamma,1.0,645,2712079283641390319,72,32,0,16,-2,47
16,gamma,1.0,646,996239304664378574,225,39,1,-3,16,101
16,gamma,1.0,647,7611973379395352121,383,41,-2,16,13,118
16,gamma,1.0,648,2291512936864190363,136,32,-1,12,16,75
16,gamma,1.0,649,2095512066047296093,174,48,3,8,16,78
16,gamma,1.0,650,5312439584851250674,89,27,-1,5,16,40
16,gamma,1.0,651,1151748822532106314,63,37,0,5,16,44
16,gamma,1.0,652,3218094623797705109,202,34,1,16,-12,78
16,gamma,1.0,653,9087510144967441817,147,47,1,-9,16,71
16,gamma,1.0,654,1640061575130045470,61,25,1,16,-5,39
16,gamma,1.0,655,4825579923011088804,57,33,1,16,-5,40
16,gamma,1.0,656,4203817585691456985,477,67,-2,16,-1,192
16,gamma,1.0,657,673840934915121788,246,26,1,16,2,77
16,gamma,1.0,658,4662007628242528,93,29,0,3,16,48
16,gamma,1.0,659,431514141144560686,58,26,0,-2,16,36
16,gamma,1.0,660,4542058971905570950,218,48,-3,-10,16,87
16,gamma,1.0,661,844585656766173025,108,42,0,16,2,72
16,gamma,1.0,662,1046161570339184672,200,68,-2,16,2,112
16,gamma,1.0,663,1773206348654403157,115,47,-1,16,-11,64
16,gamma,1.0,664,4223537694350711881,320,38,-3,6,-16,125
16,gamma,1.0,665,1095562206057800615,513,49,1,-1,16,124
16,gamma,1.0,666,8269197556310761518,356,76,2,-16,8,145
16,gamma,1.0,667,7875603610233524811,139,29,0,16,7,74
16,gamma,1.0,668,1338121022311790211,368,66,1,4,16,121
16,gamma,1.0,669,4031335375533997506,174,44,-2,16,14,93
16,gamma,1.0,670,2351254896701025042,517,25,-1,1,-16,136
16,gamma,1.0,671,6752087706737851499,99,33,1,5,16,48
16,gamma,1.0,672,6890985684645127383,110,26,-1,-2,16,47
16,gamma,1.0,673,6697128319689692608,227,67,-2,16,7,106
16,gamma,1.0,674,8144186194312412330,325,37,0,16,-1,107
16,gamma,1.0,675,3253119021854736941,173,37,-1,1,16,61
16,gamma,1.0,676,4575496715677319822,630,28,0,16,0,228
16,gamma,1.0,677,4094299031164394673,204,24,0,16,8,75
16,gamma,1.0,678,1000858901349610806,226,48,0,14,16,98
16,gamma,1.0,679,6602700581142054362,136,40,2,16,6,73
16,gamma,1.0,680,8380352933868442506,164,52,2,16,14,71
16,gamma,1.0,681,3086741092467734173,545,35,0,11,16,168
16,gamma,1.0,682,6480112663392416715,222,38,-1,16,12,86
16,gamma,1.0,683,4758096617054913790,98,46,-1,-2,16,64
16,gamma,1.0,684,8515803357988853686,144,36,-1,-16,-2,61
16,gamma,1.0,685,3168261352926285483,172,24,-1,16,6,88
16,gamma,1.0,686,4839689365336722918,141,37,1,16,3,62
16,gamma,1.0,687,156169949348099805,168,44,-2,16,10,90
16,gamma,1.0,688,3219216944333676990,140,44,0,-6,16,72
16,gamma,1.0,689,7140090310839235546,158,32,-1,4,16,60
16,gamma,1.0,690,8136714212773239044,131,39,0,16,13,63
16,gamma,1.0,691,4932869047553140208,190,46,1,-6,-16,94
16,gamma,1.0,692,2151392843991774398,70,28,-1,16,2,38
16,gamma,1.0,693,3553636505938059997,68,32,1,2,16,38
16,gamma,1.0,694,1432201971133174610,178,56,2,2,16,94
16,gamma,1.0,695,4349772801176183478,288,34,0,0,16,120
16,gamma,1.0,696,4174399784702542047,122,38,-1,16,8,68
16,gamma,1.0,697,5089536473254785379,75,31,1,16,5,45
16,gamma,1.0,698,5493928484315368983,235,43,2,5,16,109
16,gamma,1.0,699,825685249270456791,178,52,-1,16,-10,84
32,gamma,1.0,0,8309404721819798024,453,81,-1,32,5,182
32,gamma,1.0,1,2712858787599342201,458,78,2,32,8,200
32,gamma,1.0,2,6445070568814018181,392,70,0,6,32,149
32,gamma,1.0,3,6590813150035239065,403,63,2,-5,32,152
32,gamma,1.0,4,7379611392105603334,618,134,-1,20,32,298
32,gamma,1.0,5,1829365099806994458,486,96,-1,32,8,223
32,gamma,1.0,6,2239557258863639343,539,59,1,32,15,192
32,gamma,1.0,7,7800068347717747585,251,75,1,-9,32,125
32,gamma,1.0,8,4820344695007450911,567,109,1,-17,32,238
32,gamma,1.0,9,4932747212059276867,670,96,1,24,32,256
32,gamma,1.0,10,7696516830302637027,194,60,1,4,32,108
32,gamma,1.0,11,1423645443700595705,250,74,2,8,32,131
32,gamma,1.0,12,6023693021116717033,399,73,0,32,7,196
32,gamma,1.0,13,5094912814107910918,221,81,1,23,32,123
32,gamma,1.0,14,1795261521244073943,400,68,-1,32,20,194
32,gamma,1.0,15,7414274902590169258,329,77,0,-5,32,135
32,gamma,1.0,16,3755744990349775783,237,71,-2,32,7,110
32,gamma,1.0,17,8849927069040594921,501,103,1,27,32,226
32,gamma,1.0,18,3421591341678799504,399,69,1,32,11,164
32,gamma,1.0,19,4294245279981086220,473,105,0,29,32,203
32,gamma,1.0,20,6689158406903243749,381,73,0,7,32,170
32,gamma,1.0,21,2126713554508403422,1005,103,-1,32,15,287
32,gamma,1.0,22,5381874266685890061,214,58,0,32,16,107
32,gamma,1.0,23,5441557766419649331,299,65,-1,32,11,129
32,gamma,1.0,24,6949165483697887506,225,59,-1,9,32,109
32,gamma,1.0,25,1959646197112888100,944,142,2,12,32,383
32,gamma,1.0,26,8365087902465183952,664,112,-1,32,22,236
32,gamma,1.0,27,53654975734350125,512,84,1,30,32,205
32,gamma,1.0,28,3653510460396325461,245,51,0,32,3,111
32,gamma,1.0,29,7572305402988435735,567,119,-1,25,32,264
32,gamma,1.0,30,2928353683511796014,594,126,-1,32,16,228
32,gamma,1.0,31,685063853767568783,592,92,-1,2,32,248
32,gamma,1.0,32,4622429777602534796,353,77,0,-7,32,146
32,gamma,1.0,33,567706615190275345,467,71,-1,-3,32,177
32,gamma,1.0,34,6904134800790202571,351,79,0,32,-3,153
32,gamma,1.0,35,7968484887897379394,1172,104,0,32,30,368
32,gamma,1.0,36,5087330243937230118,435,63,1,9,32,152
32,gamma,1.0,37,5770293902201747172,427,85,0,32,17,183
32,gamma,1.0,38,5572897884970928049,705,71,1,21,32,228
32,gamma,1.0,39,3420279424035720275,1075,99,3,21,32,348
32,gamma,1.0,40,4635890991766554584,311,87,0,32,17,148
32,gamma,1.0,41,7250170977763050610,340,102,2,24,32,178
32,gamma,1.0,42,7684418435572083775,352,84,1,20,32,154
32,gamma,1.0,43,4031882479480056004,229,69,1,11,32,116
32,gamma,1.0,44,7049559385716240831,192,64,0,6,32,105
32,gamma,1.0,45,4217969613738486863,270,84,-1,16,32,127
32,gamma,1.0,46,486073372098922302,464,114,0,32,12,217
32,gamma,1.0,47,4294627623693964854,506,88,-1,32,12,214
32,gamma,1.0,48,6427733101555981914,579,83,0,32,13,205
32,gamma,1.0,49,5847569593566002388,386,64,-1,32,8,166
32,gamma,1.0,50,8985981131304377488,355,85,3,19,32,151
32,gamma,1.0,51,5562857113125369708,627,79,-1,32,-7,225
32,gamma,1.0,52,2299811646614835546,668,96,2,22,32,255
32,gamma,1.0,53,640100017910360225,836,94,-3,32,14,284
32,gamma,1.0,54,7613431055010958655,303,67,1,11,32,148
32,gamma,1.0,55,4095003639386430879,421,67,0,9,32,163
32,gamma,1.0,56,2408311164726021872,506,72,-1,12,32,180
32,gamma,1.0,57,1050001768125654213,461,83,0,32,15,189
32,gamma,1.0,58,1667216966225979695,330,106,2,20,32,149
32,gamma,1.0,59,7647956418674196304,288,90,1,32,6,150
32,gamma,1.0,60,7014190959883652566,476,120,-1,18,32,206
32,gamma,1.0,61,2367106599953700236,435,115,-1,32,21,171
32,gamma,1.0,62,7652279623342963090,259,85,0,19,32,126
32,gamma,1.0,63,8627957488282555871,1085,103,1,7,32,328
32,gamma,1.0,64,5592468206787846995,284,78,0,2,32,143
32,gamma,1.0,65,286742432675996680,408,92,-3,10,32,189
32,gamma,1.0,66,5704580664288113677,788,84,-2,32,20,260
32,gamma,1.0,67,5876638102808940234,1010,116,0,26,32,356
32,gamma,1.0,68,2457776790288004770,323,81,0,25,32,147
32,gamma,1.0,69,8275251085224666105,472,100,0,32,26,224
32,gamma,1.0,70,1772108882150137883,555,93,0,-3,32,249
32,gamma,1.0,71,6483160161428752887,375,79,2,32,-1,162
32,gamma,1.0,72,7803001638972232748,346,70,0,32,-12,136
32,gamma,1.0,73,4629823058099281314,475,115,2,32,23,219
32,gamma,1.0,74,3986331568120496583,552,110,-3,18,32,217
32,gamma,1.0,75,8495848794962890727,543,75,-1,17,32,205
32,gamma,1.0,76,2235696359484178361,353,73,1,23,32,137
32,gamma,1.0,77,5211326010521501994,376,84,1,12,32,160
32,gamma,1.0,78,50184830137769089,289,67,0,32,5,133
32,gamma,1.0,79,7316654585464876987,109,49,0,-3,32,68
32,gamma,1.0,80,8791892820467357106,1088,70,-1,-8,32,304
32,gamma,1.0,81,8902087720153775373,177,61,-1,32,-5,87
32,gamma,1.0,82,1320183906173301980,325,73,0,19,32,153
32,gamma,1.0,83,2375577189696024608,568,74,0,32,-2,219
32,gamma,1.0,84,5767458419988787093,394,72,-1,32,14,167
32,gamma,1.0,85,1339777877497431239,520,68,-2,-4,32,176
32,gamma,1.0,86,3679649540242754363,313,89,-1,32,5,152
32,gamma,1.0,87,4466200735832646735,288,84,0,16,32,127
32,gamma,1.0,88,7331278304360131911,400,90,-1,32,14,174
32,gamma,1.0,89,2217777443228373210,306,82,1,10,32,150
32,gamma,1.0,90,2554620390810697184,404,84,1,32,16,195
32,gamma,1.0,91,7537884811401540186,405,65,0,5,32,155
32,gamma,1.0,92,470079416041659996,357,103,1,17,32,187
32,gamma,1.0,93,6011142719157827517,300,88,1,26,32,144
32,gamma,1.0,94,4143708483404684697,307,81,0,32,9,140
32,gamma,1.0,95,939227701165791396,994,104,-3,32,2,342
32,gamma,1.0,96,3642809314645854152,554,96,-2,32,18,222
32,gamma,1.0,97,5657162246898874785,406,66,0,32,8,154
32,gamma,1.0,98,6933686695413288915,408,104,0,32,30,193
32,gamma,1.0,99,4818772394933965121,415,117,2,32,19,207
32,gamma,1.0,100,193022073524391501,340,84,1,32,10,160
32,gamma,1.0,101,400462792500289776,473,63,0,11,32,183
32,gamma,1.0,102,5357934600686633713,313,105,-2,32,7,156
32,gamma,1.0,103,2222404867970393427,274,82,-2,32,12,127
32,gamma,1.0,104,1822761818665882037,476,86,1,12,32,218
32,gamma,1.0,105,7344749977927908561,375,81,-1,32,7,163
32,gamma,1.0,106,5529381274808818168,337,95,1,23,32,160
32,gamma,1.0,107,5016463225628511,260,64,0,32,14,131
32,gamma,1.0,108,3802105917004436599,640,96,4,32,-2,247
32,gamma,1.0,109,1787559887686506079,348,76,-1,32,24,168
32,gamma,1.0,110,7464064592939908342,425,69,0,32,13,159
32,gamma,1.0,111,7753405105303010823,317,55,1,32,-7,131
32,gamma,1.0,112,1505987952959221564,543,109,1,32,29,205
32,gamma,1.0,113,7980747581914988783,379,75,1,17,32,158
32,gamma,1.0,114,5449490433582624217,627,121,-2,32,13,281
32,gamma,1.0,115,625459771515425718,704,112,1,32,24,253
32,gamma,1.0,116,9016721064546810384,200,82,-1,4,32,122
32,gamma,1.0,117,6000029701260312121,380,80,1,10,32,171
32,gamma,1.0,118,4894646805575363639,233,93,0,32,25,128
32,gamma,1.0,119,8370003259930171765,361,87,-1,5,32,153
32,gamma,1.0,120,8588006965686069873,342,114,3,8,32,174
32,gamma,1.0,121,6858300603231316315,429,123,-3,32,19,203
